timestamp,mse
1629640178.19992,0.0064
1629640178.29988,0.0032
1629640178.39984,0.0027
1629640178.4998,0.002025
1629640178.59976,0.00162
1629640178.69972,0.00135
1629640178.79968,0.00115714285714286
1629640178.89964,0.0010125
1629640178.9996,0.0009
1629640179.09956,0.001
1629640179.19952,0.000909090909090909
1629640179.29948,0.000833333333333333
1629640179.39944,0.000769230769230769
1629640179.4994,0.000714285714285714
1629640179.59936,0.000666666666666667
1629640179.69932,0.000625
1629640179.79928,0.000588235294117647
1629640179.90007,0.000555555555555556
1629640180.00003,0.000526315789473684
1629640180.09999,0.0005
1629640180.19995,0.000476190476190476
1629640180.29991,0.000454545454545455
1629640180.39987,0.000434782608695652
1629640180.49983,0.000416666666666667
1629640180.59979,0.0004
1629640180.69975,0.000384615384615385
1629640180.79971,0.00037037037037037
1629640180.89967,0.000357142857142857
1629640180.99963,0.000344827586206897
1629640181.09959,0.000333333333333333
1629640181.19955,0.00032258064516129
1629640181.29951,0.0003125
1629640181.39947,0.000322273018792409
1629640181.49943,0.000380260567598706
1629640181.59939,0.000443713694174834
1629640181.69935,0.000573151461016968
1629640181.79931,0.00077956410122603
1629640181.89927,0.00106102171844484
1629640182.00007,0.00140885798917426
1629640182.10003,0.00167425667559221
1629640182.19999,0.00206140092083391
1629640182.29995,0.0024693388070708
1629640182.39991,0.00286943615325574
1629640182.49987,0.00331197131891447
1629640182.59983,0.00379645730625768
1629640182.69979,0.00429188137272689
1629640182.79975,0.0047649587236255
1629640182.89971,0.0041950052811259
1629640182.99967,0.000681706599224111
1629640183.09963,0.000172722200998158
1629640183.19959,0.000872131220167614
1629640183.29955,0.000660678423056421
1629640183.39951,4.05211567416528e-05
1629640183.49947,0.000294390907299527
1629640183.59943,0.0012116093377662
1629640183.69939,0.0017163993635127
1629640183.79935,0.00151515411237319
1629640183.89931,0.000983651341769295
1629640183.99927,0.000400344896693052
1629640184.10006,5.76507488226409e-05
1629640184.20002,0.00330935663992255
1629640184.29998,0.0385716345029843
1629640184.39994,0.0707257208048492
1629640184.4999,0.0507005146233299
1629640184.59986,0.010470224649886
1629640184.69982,0.00108152675020698
1629640184.79978,0.0166748936128656
1629640184.89974,0.0282061731622669
1629640184.9997,0.0260537311520953
1629640185.09966,0.0161887015620104
1629640185.19962,0.00755296390091539
1629640185.29958,0.00336691300803009
1629640185.39954,0.002609991995389
1629640185.4995,0.00417907826074334
1629640185.59946,0.00756187381646353
1629640185.69942,0.0106872177953981
1629640185.79938,0.0112213933378463
1629640185.89934,0.0101574208959668
1629640185.9993,0.00807947523945672
1629640186.09926,0.00609346101805342
1629640186.20005,0.00482496474220644
1629640186.30001,0.00404332685735586
1629640186.39997,0.00325440432531998
1629640186.49993,0.00270358319009118
1629640186.59989,0.00223596356061106
1629640186.69985,0.00161205690931808
1629640186.79981,0.00102095485298933
1629640186.89977,0.000477965671293287
1629640186.99973,0.00019635849273802
1629640187.09969,0.000100428863586685
1629640187.19965,8.88564536228754e-05
1629640187.29961,7.55949481419138e-05
1629640187.39957,9.83829549332084e-05
1629640187.49953,0.000125016203035883
1629640187.59949,0.000155631414403209
1629640187.69945,0.000130775977325931
1629640187.79941,7.68462807233571e-05
1629640187.89937,1.40818572001771e-05
1629640187.99933,3.97389169141952e-07
