timestamp,mse
1630605938.19992,0.0289
1630605938.29988,0.01445
1630605938.39984,0.00963333333333334
1630605938.4998,0.007225
1630605938.59976,0.00578
1630605938.69972,0.00481666666666667
1630605938.79968,0.00412857142857143
1630605938.89964,0.0036125
1630605938.9996,0.00321111111111111
1630605939.09956,0.00289
1630605939.19952,0.00262727272727273
1630605939.29948,0.00240833333333333
1630605939.39944,0.00222307692307692
1630605939.50023,0.00206428571428571
1630605939.60019,0.00192666666666667
1630605939.70015,0.00180625
1630605939.80011,0.00190588235294118
1630605939.90007,0.0018
1630605940.00003,0.00170526315789474
1630605940.09999,0.00162
1630605940.19995,0.00154285714285714
1630605940.29991,0.00147272727272727
1630605940.39987,0.00140869565217391
1630605940.49983,0.00135
1630605940.59979,0.001296
1630605940.69975,0.00124615384615385
1630605940.79971,0.0012
1630605940.89967,0.00115714285714286
1630605940.99963,0.00111724137931034
1630605941.09959,0.00108
1630605941.19955,0.00104516129032258
1630605941.29951,0.0010125
1630605941.39947,0.000981818181818182
1630605941.49943,0.000952941176470588
1630605941.60023,0.000925714285714286
1630605941.70019,0.0009
1630605941.80015,0.000875675675675676
1630605941.90011,0.000852631578947368
1630605942.00007,0.000830769230769231
1630605942.10003,0.00103476066208522
1630605942.19999,0.00149549199872691
1630605942.29995,0.00215330870348675
1630605942.39991,0.0029907336282988
1630605942.49987,0.00393322147341979
1630605942.59983,0.00493823301007547
1630605942.69979,0.0060280399371589
1630605942.79975,0.00723482997225813
1630605942.89971,0.00851476275824324
1630605942.99967,0.0097732672622707
1630605943.09963,0.0110013612043059
1630605943.19959,0.012242027449769
1630605943.29955,0.013542522083815
1630605943.39951,0.0149525286100874
1630605943.49947,0.0164144034280422
1630605943.59943,0.0072834387193908
1630605943.70022,2.32497983119315e-05
1630605943.80018,0.0033273396870158
1630605943.90014,0.00583205202181385
1630605944.0001,0.00315245184583355
1630605944.10006,7.75566743995122e-05
1630605944.20002,0.00182082321631816
1630605944.29998,0.00639607943094169
1630605944.39994,0.00912688602442586
1630605944.4999,0.00772051622020356
1630605944.59986,0.00418817872673019
1630605944.69982,0.00154964923244829
1630605944.79978,0.000295021487170517
1630605944.89974,1.06196757261575e-06
1630605944.9997,0.000144289187952959
1630605945.09966,0.00018279000318789
1630605945.19962,0.000211501303852549
1630605945.29958,0.000260434579716087
1630605945.39954,0.000454644257014308
1630605945.4995,0.000691416100823624
1630605945.59946,0.00103578828901285
1630605945.69942,0.00135641133229131
1630605945.80021,0.00191931338113004
1630605945.90017,0.00242759165123767
1630605946.00013,0.00288989008786671
1630605946.10009,0.0031278451900531
1630605946.20005,0.00294344495282547
1630605946.30001,0.0022416162322288
1630605946.39997,0.00187445145023052
1630605946.49993,0.0018115802847749
1630605946.59989,0.00206998304149839
1630605946.69985,0.00246205833933306
1630605946.79981,0.00259041830527264
1630605946.89977,0.00240627210354542
1630605946.99973,0.00189851928705221
1630605947.09969,0.00142676097557262
1630605947.19965,0.00132006139505679
1630605947.29961,0.00125244165628123
1630605947.39957,0.0012593618781733
1630605947.49953,0.00118240846669713
1630605947.59949,0.00110962653561947
1630605947.69945,0.000995974392257921
1630605947.79941,0.000837762970024472
1630605947.9002,0.000605759738419348
1630605948.00016,0.000429520607218534
1630605948.10013,0.000302263051318861
1630605948.20008,0.00029057841734219
1630605948.30005,0.00031274051103384
1630605948.40001,0.000294575525118135
1630605948.49996,0.000310938660728442
1630605948.59993,0.000327780492506722
1630605948.69988,0.000271664946336111
1630605948.79984,0.000180022177988125
1630605948.89981,9.97532085177099e-05
1630605948.99976,9.34067149901985e-05
1630605949.09973,8.78561737696161e-05
1630605949.19969,0.000114724211020169
1630605949.29964,8.30056677890749e-05
1630605949.39961,6.21842682011076e-05
1630605949.49957,4.4842006077997e-05
1630605949.59952,2.12248010383837e-05
1630605949.69949,2.45392619230071e-07
1630605949.79944,8.5569692329756e-06
1630605949.89941,6.93222297172899e-06
1630605950.0002,1.47838770944132e-08
1630605950.10016,1.8358318318135e-05
1630605950.20012,4.92097563898303e-05
1630605950.30008,5.59722186084222e-05
1630605950.40004,4.18144602775085e-05
1630605950.5,1.67333934907178e-05
1630605950.59996,1.47766495123692e-06
1630605950.69992,7.58528008502398e-08
1630605950.79988,3.20797442532802e-10
1630605950.89984,1.10788418401781e-06
1630605950.9998,1.86761134852566e-05
1630605951.09976,4.1912724242332e-05
1630605951.19972,5.69639339152769e-05
1630605951.29968,4.49660464995642e-05
1630605951.39964,3.59384842396569e-05
