timestamp,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw
1630604488.90003991,45928288,0.0,0.08,0.0,0.07,352.87,352.88,0.0,0.0
1630604489.00000000,46028248,0.0,0.08,0.0,0.07,352.87,352.88,0.0,0.0
1630604489.09995985,46128208,0.0,0.08,0.0,0.07,352.87,352.88,0.0,0.0
1630604489.19991994,46228168,0.0,0.08,0.0,0.07,352.87,352.88,0.0,0.0
1630604489.30071282,46328961,0.0,0.08,0.0,0.07,352.87,352.88,0.0,0.0
1630604489.40067291,46428921,0.0,0.08,0.0,0.07,352.87,352.88,0.0,0.0
1630604489.50063300,46528881,0.0,0.08,0.0,0.07,352.87,352.88,0.0,0.0
1630604489.60059285,46628841,0.0,0.08,0.0,0.07,352.87,352.88,0.0,0.0
1630604489.70055294,46728801,0.0,0.08,0.0,0.06,352.87,352.88,0.0,0.0
1630604489.80051303,46828761,0.0,0.08,0.0,0.06,352.87,352.88,0.0,0.0
1630604489.90047288,46928721,0.0,0.08,0.0,0.06,352.87,352.88,0.0,0.0
1630604490.00043297,47028681,0.0,0.08,0.0,0.06,352.87,352.88,0.0,0.0
1630604490.10039282,47128641,0.0,0.08,0.0,0.06,352.87,352.88,0.0,0.0
1630604490.20035291,47228601,0.0,0.08,0.0,0.06,352.87,352.88,0.0,0.0
1630604490.30031300,47328561,0.0,0.08,0.0,0.06,352.87,352.88,0.0,0.0
1630604490.40027285,47428521,0.0,0.08,0.0,0.06,352.87,352.88,0.0,0.0
1630604490.50023293,47528481,0.0,0.08,0.0,0.06,352.87,352.88,0.0,0.0
1630604490.60019302,47628441,0.0,0.08,0.0,0.06,352.87,352.88,0.0,0.0
1630604490.70015287,47728401,0.0,0.08,0.0,0.06,352.87,352.88,0.0,0.0
1630604490.80011296,47828361,0.0,0.08,0.0,0.06,352.87,352.88,0.0,0.0
1630604490.90007281,47928321,0.0,0.08,0.0,0.06,352.87,352.88,0.0,0.0
1630604491.00003290,48028281,0.0,0.08,0.0,0.06,352.87,352.88,0.0,0.0
1630604491.09999299,48128241,0.0,0.08,0.0,0.06,352.88,352.89,0.0,0.0
1630604491.19995284,48228201,0.0,0.08,0.0,0.06,352.88,352.89,0.0,0.0
1630604491.29991293,48328161,0.0,0.08,0.0,0.06,352.88,352.89,0.0,0.0
1630604491.40070581,48428954,0.0,0.08,0.0,0.06,352.88,352.89,0.0,0.0
1630604491.50066590,48528914,0.0,0.08,0.0,0.06,352.88,352.89,0.0,0.0
1630604491.60062599,48628874,0.0,0.08,0.0,0.06,352.88,352.89,0.0,0.0
1630604491.70058584,48728834,0.0,0.08,0.0,0.07,352.88,352.89,0.0,0.0
1630604491.80054593,48828794,0.0,0.08,0.0,0.07,352.88,352.89,0.0,0.0
1630604491.90050602,48928754,0.0,0.08,0.0,0.07,352.88,352.89,0.0,0.0
1630604492.00046587,49028714,0.0,0.08,0.0,0.07,352.88,352.89,0.0,0.0
1630604492.10042596,49128674,0.0,0.08,0.0,0.07,352.88,352.89,0.0,0.0
1630604492.20038605,49228634,0.0,0.08,0.0,0.07,352.88,352.89,0.0,0.0
1630604492.30034590,49328594,0.0,0.08,0.0,0.07,352.88,352.89,0.0,0.0
1630604492.40030599,49428554,0.0,0.08,0.0,0.07,352.88,352.89,0.0,0.0
1630604492.50026584,49528514,0.0,0.08,0.0,0.07,352.88,352.89,0.0,0.0
1630604492.60022593,49628474,0.0,0.08,0.0,0.07,352.88,352.89,0.0,0.0
1630604492.70018601,49728434,0.0,0.08,0.0,0.07,352.88,352.89,0.0,0.0
1630604492.80014586,49828394,0.0,0.08,0.0,0.07,352.88,352.89,0.0,0.0
1630604492.90010595,49928354,0.0,0.08,0.0,0.07,352.88,352.89,0.0,0.0
1630604493.00006604,50028314,0.0,0.08,0.0,0.07,352.88,352.89,0.0,0.0
1630604493.10002589,50128274,-0.04,0.08,-0.04,0.07,352.88,352.89,0.0,0.0
1630604493.19998598,50228234,-0.1,0.08,-0.1,0.07,352.88,352.89,0.0,0.0
1630604493.29994583,50328194,-0.13,0.08,-0.14,0.07,352.88,352.9,0.0,0.0
1630604493.39990592,50428154,-0.16,0.08,-0.17,0.07,352.88,352.9,0.0,0.0
1630604493.50069904,50528947,-0.18,0.08,-0.2,0.07,352.88,352.9,0.0,0.0
1630604493.60065889,50628907,-0.2,0.08,-0.21,0.07,352.88,352.9,0.0,0.0
1630604493.70061898,50728867,-0.21,0.08,-0.22,0.07,352.88,352.9,0.0,0.0
1630604493.80057883,50828827,-0.23,0.08,-0.23,0.07,352.88,352.9,0.0,0.0
1630604493.90053892,50928787,-0.23,0.08,-0.25,0.07,352.88,352.9,0.0,0.0
1630604494.00049901,51028747,-0.25,0.08,-0.29,0.07,352.88,352.9,0.0,0.0
1630604494.10045886,51128707,-0.27,0.08,-0.31,0.07,352.88,352.9,0.0,0.0
1630604494.20041895,51228667,-0.27,0.08,-0.32,0.07,352.88,352.9,0.0,0.0
1630604494.30037904,51328627,-0.27,0.08,-0.33,0.07,352.88,352.9,0.0,0.0
1630604494.40033889,51428587,-0.31,0.08,-0.35,0.07,352.88,352.9,0.0,0.0
1630604494.50029898,51528547,-0.34,0.08,-0.37,0.07,352.88,352.9,0.0,0.0
1630604494.60025883,51628507,-0.34,0.08,-0.41,0.07,352.88,352.9,0.0,0.0
1630604494.70021892,51728467,-0.34,-0.01,-0.45,-0.04,352.88,352.9,0.0,0.0
1630604494.80017900,51828427,-0.35,-0.25,-0.43,-0.31,352.88,352.9,0.0,0.0
1630604494.90013885,51928387,-0.32,-0.48,-0.35,-0.52,352.88,352.9,0.0,0.0
1630604495.00009894,52028347,-0.25,-0.59,-0.22,-0.6,352.88,352.9,0.0,0.0
1630604495.10005903,52128307,-0.13,-0.57,-0.08,-0.54,352.88,352.9,0.0,0.0
1630604495.20001888,52228267,0.0,-0.45,0.04,-0.4,352.88,352.89,0.0,0.0
1630604495.29997897,52328227,0.18,-0.25,0.19,-0.23,352.88,352.89,0.0,0.0
1630604495.39993882,52428187,0.32,-0.03,0.3,-0.04,352.88,352.89,0.0,0.0
1630604495.50073195,52528980,0.39,0.13,0.35,0.08,352.88,352.89,0.0,0.0
1630604495.60069203,52628940,0.38,0.22,0.34,0.14,352.88,352.89,0.0,0.0
1630604495.70065188,52728900,0.34,0.21,0.33,0.16,352.88,352.89,0.0,0.0
1630604495.80061197,52828860,0.32,0.17,0.33,0.14,352.88,352.89,0.0,0.0
1630604495.90057182,52928820,0.3,0.13,0.36,0.15,352.88,352.89,0.0,0.0
1630604496.00053191,53028780,0.29,0.1,0.39,0.17,352.88,352.89,0.0,0.0
1630604496.10049200,53128740,0.31,0.12,0.37,0.2,352.88,352.89,0.0,0.0
1630604496.20045185,53228700,0.32,0.15,0.36,0.21,352.88,352.89,0.0,0.0
1630604496.30041194,53328660,0.32,0.18,0.34,0.21,352.88,352.89,0.0,0.0
1630604496.40037203,53428620,0.32,0.21,0.32,0.2,352.76,352.77,0.0,0.0
1630604496.50033188,53528580,0.31,0.22,0.33,0.2,352.76,352.77,0.0,0.0
1630604496.60029197,53628540,0.29,0.22,0.36,0.22,352.76,352.77,0.0,0.0
1630604496.70025182,53728500,0.29,0.22,0.36,0.26,352.76,352.77,0.0,0.0
1630604496.80021191,53828460,0.3,0.22,0.38,0.29,352.76,352.77,0.0,0.0
1630604496.90017200,53928420,0.29,0.22,0.35,0.29,352.76,352.77,0.0,0.0
1630604497.00013185,54028380,0.27,0.21,0.3,0.26,352.76,352.77,0.0,0.0
1630604497.10009193,54128340,0.21,0.18,0.24,0.21,352.76,352.77,0.0,0.0
1630604497.20005202,54228300,0.15,0.12,0.19,0.15,352.76,352.77,0.0,0.0
1630604497.30001187,54328260,0.1,0.07,0.14,0.1,352.76,352.77,0.0,0.0
1630604497.39997196,54428220,0.09,0.03,0.15,0.08,352.76,352.77,0.0,0.0
1630604497.49993181,54528180,0.11,0.03,0.18,0.09,352.76,352.77,0.0,0.0
1630604497.60072494,54628973,0.11,0.05,0.18,0.12,352.76,352.77,0.0,0.0
1630604497.70068502,54728933,0.11,0.07,0.13,0.11,352.76,352.77,0.0,0.0
1630604497.80064487,54828893,0.14,0.1,0.1,0.08,352.76,352.78,0.0,0.0
1630604497.90060496,54928853,0.13,0.12,0.08,0.05,352.76,352.78,0.0,0.0
1630604498.00056481,55028813,0.1,0.1,0.06,0.03,352.76,352.78,0.0,0.0
1630604498.10052490,55128773,0.04,0.06,0.05,0.02,352.76,352.78,0.0,0.0
1630604498.20048499,55228733,0.0,0.0,0.03,0.0,352.76,352.78,0.0,0.0
1630604498.30044484,55328693,0.0,-0.04,0.05,0.0,352.76,352.77,0.0,0.0
1630604498.40040493,55428653,0.02,-0.04,0.11,0.04,352.76,352.77,0.0,0.0
1630604498.50036502,55528613,0.06,-0.01,0.11,0.1,352.76,352.77,0.0,0.0
1630604498.60032487,55628573,0.09,0.03,0.1,0.11,352.76,352.77,0.0,0.0
1630604498.70028496,55728533,0.08,0.06,0.08,0.09,352.76,352.77,0.0,0.0
1630604498.80024505,55828493,0.06,0.06,0.07,0.07,352.76,352.77,0.0,0.0
1630604498.90020490,55928453,0.07,0.06,0.07,0.06,352.76,352.77,0.0,0.0
1630604499.00016499,56028413,0.08,0.06,0.07,0.05,352.76,352.77,0.0,0.0
1630604499.10012484,56128373,0.08,0.07,0.07,0.05,352.76,352.77,0.0,0.0
1630604499.20008492,56228333,0.08,0.07,0.06,0.05,352.76,352.77,0.0,0.0
1630604499.30004501,56328293,0.08,0.07,0.05,0.04,352.76,352.77,0.0,0.0
1630604499.40000486,56428253,0.07,0.06,0.07,0.05,352.76,352.77,0.0,0.0
1630604499.49996495,56528213,0.08,0.06,0.07,0.06,352.76,352.77,0.0,0.0
1630604499.59992504,56628173,0.1,0.08,0.07,0.05,352.76,352.77,0.0,0.0
1630604499.70071793,56728966,0.13,0.1,0.05,0.04,352.76,352.77,0.0,0.0
1630604499.80067801,56828926,0.14,0.12,0.04,0.03,352.76,352.77,0.0,0.0
1630604499.90063787,56928886,0.13,0.12,0.05,0.03,352.76,352.77,0.0,0.0
1630604500.00059795,57028846,0.13,0.12,0.06,0.04,352.76,352.77,0.0,0.0
1630604500.10055804,57128806,0.12,0.12,0.09,0.07,352.76,352.77,0.0,0.0
1630604500.20051789,57228766,0.12,0.11,0.09,0.09,352.76,352.77,0.0,0.0
1630604500.30047798,57328726,0.13,0.12,0.11,0.11,352.76,352.77,0.0,0.0
1630604500.40043783,57428686,0.12,0.12,0.14,0.14,352.76,352.77,0.0,0.0
1630604500.50039792,57528646,0.1,0.11,0.16,0.16,352.76,352.77,0.0,0.0
1630604500.60035801,57628606,0.09,0.09,0.16,0.17,352.76,352.77,0.0,0.0
1630604500.70031786,57728566,0.13,0.1,0.18,0.19,352.76,352.77,0.0,0.0
1630604500.80027795,57828526,0.14,0.13,0.2,0.21,352.76,352.77,0.0,0.0
1630604500.90023804,57928486,0.14,0.14,0.19,0.2,352.76,352.77,0.0,0.0
1630604501.00019789,58028446,0.13,0.14,0.17,0.18,352.76,352.77,0.0,0.0
1630604501.10015798,58128406,0.1,0.12,0.14,0.14,352.76,352.77,0.0,0.0
1630604501.20011783,58228366,0.08,0.1,0.12,0.11,352.76,352.77,0.0,0.0
1630604501.30007792,58328326,0.06,0.07,0.12,0.1,352.76,352.77,0.0,0.0
1630604501.40003800,58428286,0.07,0.06,0.13,0.1,352.76,352.77,0.0,0.0
1630604501.49999785,58528246,0.08,0.06,0.14,0.12,352.76,352.77,0.0,0.0
1630604501.59995794,58628206,0.08,0.06,0.13,0.12,352.76,352.77,0.0,0.0
1630604501.69991803,58728166,0.09,0.08,0.15,0.14,352.76,352.77,0.0,0.0
1630604501.80071092,58828959,0.08,0.07,0.15,0.15,352.76,352.77,0.0,0.0
1630604501.90067101,58928919,0.09,0.07,0.11,0.13,352.76,352.77,0.0,0.0
1630604502.00063086,59028879,0.11,0.09,0.07,0.09,352.76,352.77,0.0,0.0
1630604502.10059094,59128839,0.14,0.12,0.05,0.05,352.76,352.77,0.0,0.0
1630604502.20055103,59228799,0.14,0.14,0.03,0.02,352.76,352.76,0.0,0.0
1630604502.30051088,59328759,0.16,0.16,0.06,0.02,352.76,352.77,0.0,0.0
