timestamp,timeus,DesR,R,DesP,P,DesY,Y,ErrRP,ErrYaw
1617984141.29975,64928185,0,0.11,0,0.1,352.95,352.96,0,0
1617984141.40055,65028978,0,0.11,0,0.1,352.95,352.96,0,0
1617984141.50051,65128938,0,0.11,0,0.1,352.95,352.96,0,0
1617984141.60047,65228898,0,0.11,0,0.1,352.95,352.96,0,0
1617984141.70043,65328858,0,0.11,0,0.1,352.95,352.96,0,0
1617984141.80039,65428818,0,0.11,0,0.1,352.95,352.96,0,0
1617984141.90035,65528778,0,0.11,0,0.1,352.95,352.96,0,0
1617984142.00031,65628738,0,0.11,0,0.1,352.95,352.96,0,0
1617984142.10027,65728698,0,0.11,0,0.1,352.95,352.96,0,0
1617984142.20023,65828658,0,0.11,0,0.1,352.95,352.96,0,0
1617984142.30019,65928618,0,0.11,0,0.1,352.95,352.96,0,0
1617984142.40015,66028578,0,0.11,0,0.1,352.95,352.96,0,0
1617984142.50011,66128538,0,0.11,0,0.1,352.95,352.96,0,0
1617984142.60007,66228498,0,0.11,0,0.1,352.95,352.96,0,0
1617984142.70003,66328458,0,0.11,0,0.1,352.95,352.96,0,0
1617984142.79999,66428418,0,0.11,0,0.1,352.95,352.96,0,0
1617984142.89995,66528378,0,0.11,0,0.1,352.95,352.96,0,0
1617984142.99991,66628338,0,0.11,0,0.1,352.95,352.96,0,0
1617984143.09987,66728298,0,0.11,0,0.1,352.95,352.96,0,0
1617984143.19983,66828258,0,0.11,0,0.1,352.95,352.96,0,0
1617984143.29979,66928218,0,0.11,0,0.1,352.95,352.96,0,0
1617984143.39975,67028178,0,0.11,0,0.1,352.95,352.96,0,0
1617984143.50054,67128971,0,0.11,0,0.1,352.95,352.96,0,0
1617984143.6005,67228931,0,0.11,0,0.1,352.96,352.97,0,0
1617984143.70046,67328891,0,0.11,0,0.1,352.96,352.97,0,0
1617984143.80042,67428851,0,0.11,0,0.1,352.96,352.97,0,0
1617984143.90038,67528811,-0.03,0.11,-0.03,0.1,352.96,352.97,0,0
1617984144.00034,67628771,-0.14,0.11,-0.16,0.1,352.96,352.97,0,0
1617984144.1003,67728731,-0.21,0.11,-0.23,0.1,352.96,352.97,0,0
1617984144.20026,67828691,-0.26,0.11,-0.28,0.1,352.96,352.97,0,0
1617984144.30022,67928651,-0.29,0.11,-0.31,0.1,352.96,352.97,0,0
1617984144.40018,68028611,-0.32,0.11,-0.33,0.1,352.96,352.97,0,0
1617984144.50014,68128571,-0.35,0.11,-0.35,0.1,352.96,352.97,0,0
1617984144.6001,68228531,-0.37,0.11,-0.37,0.1,352.96,352.97,0,0
1617984144.70006,68328491,-0.39,0.12,-0.4,0.1,352.96,352.97,0,0
1617984144.80002,68428451,-0.41,0.11,-0.43,0.1,352.96,352.97,0,0
1617984144.89998,68528411,-0.44,0.12,-0.45,0.1,352.96,352.97,0,0
1617984144.99994,68628371,-0.46,0.12,-0.48,0.1,352.96,352.97,0,0
1617984145.0999,68728331,-0.48,0.12,-0.52,0.1,352.96,352.97,0,0
1617984145.19986,68828291,-0.51,0.12,-0.55,0.1,352.96,352.97,0,0
1617984145.29982,68928251,-0.5,0.12,-0.54,0.1,352.96,352.97,0,0
1617984145.39978,69028211,-0.52,0.12,-0.55,0.1,352.96,352.97,0,0
1617984145.49974,69128171,-0.56,0.03,-0.58,0.02,352.96,352.97,0,0
1617984145.60053,69228964,-0.59,-0.33,-0.58,-0.34,352.96,352.97,0,0
1617984145.70049,69328924,-0.56,-0.72,-0.48,-0.68,352.96,352.97,0,0
1617984145.80045,69428884,-0.46,-0.94,-0.33,-0.83,352.96,352.97,0,0
1617984145.90041,69528844,-0.25,-0.94,-0.12,-0.78,352.96,352.97,0,0
1617984146.00037,69628804,0.04,-0.71,0.11,-0.58,352.96,352.96,0,0
1617984146.10033,69728764,0.32,-0.36,0.33,-0.29,352.96,352.96,0,0
1617984146.20029,69828724,0.52,-0.02,0.5,-0.02,352.96,352.96,0,0
1617984146.30025,69928684,0.59,0.21,0.62,0.19,352.96,352.96,0,0
1617984146.40021,70028644,0.57,0.31,0.64,0.33,352.96,352.96,0,0
1617984146.50017,70128604,0.52,0.3,0.58,0.35,352.96,352.96,0,0
1617984146.60013,70228564,0.5,0.26,0.52,0.3,352.96,352.95,0,0
1617984146.70009,70328524,0.53,0.25,0.47,0.23,352.96,352.95,0,0
1617984146.80005,70428484,0.54,0.26,0.45,0.18,352.96,352.95,0,0
1617984146.90001,70528444,0.54,0.28,0.46,0.17,352.96,352.95,0,0
1617984146.99997,70628404,0.54,0.3,0.5,0.21,352.96,352.95,0,0
1617984147.09993,70728364,0.54,0.32,0.5,0.26,352.96,352.95,0,0
1617984147.19989,70828324,0.52,0.34,0.49,0.29,352.68,352.67,0,0
1617984147.29985,70928284,0.51,0.35,0.49,0.31,352.68,352.67,0,0
1617984147.39981,71028244,0.49,0.34,0.49,0.33,352.68,352.68,0,0
1617984147.49977,71128204,0.43,0.32,0.48,0.35,352.68,352.68,0,0
1617984147.59973,71228164,0.38,0.27,0.45,0.35,352.68,352.68,0,0
1617984147.70053,71328957,0.35,0.23,0.39,0.33,352.68,352.69,0,0
1617984147.80048,71428917,0.34,0.21,0.35,0.28,352.68,352.7,0,0
1617984147.90044,71528877,0.35,0.21,0.3,0.22,352.68,352.7,0,0
1617984148.00041,71628837,0.34,0.22,0.28,0.19,352.68,352.7,0,0
1617984148.10036,71728797,0.34,0.24,0.27,0.17,352.68,352.71,0,0
1617984148.20033,71828757,0.35,0.26,0.27,0.17,352.68,352.7,0,0
1617984148.30028,71928717,0.3,0.27,0.27,0.19,352.68,352.7,0,0
1617984148.40024,72028677,0.23,0.22,0.21,0.17,352.68,352.69,0,0
1617984148.50021,72128637,0.17,0.17,0.16,0.14,352.68,352.69,0,0
1617984148.60016,72228597,0.14,0.12,0.15,0.11,352.68,352.68,0,0
1617984148.70012,72328557,0.11,0.08,0.14,0.1,352.68,352.68,0,0
1617984148.80009,72428517,0.11,0.04,0.12,0.08,352.68,352.67,0,0
1617984148.90004,72528477,0.12,0.04,0.11,0.07,352.68,352.67,0,0
1617984149.00001,72628437,0.11,0.05,0.1,0.05,352.68,352.67,0,0
1617984149.09996,72728397,0.06,0.04,0.13,0.05,352.68,352.68,0,0
1617984149.19992,72828357,0,-0.01,0.16,0.09,352.68,352.68,0,0
1617984149.29989,72928317,-0.01,-0.06,0.14,0.11,352.68,352.68,0,0
1617984149.39984,73028277,0.02,-0.05,0.11,0.1,352.68,352.69,0,0
1617984149.4998,73128237,0.06,-0.01,0.11,0.08,352.68,352.69,0,0
1617984149.59977,73228197,0.08,0.02,0.08,0.06,352.68,352.7,0,0
1617984149.69972,73328157,0.09,0.06,0.06,0.03,352.68,352.7,0,0
1617984149.80052,73428950,0.11,0.08,0.09,0.03,352.68,352.7,0,0
1617984149.90048,73528910,0.12,0.11,0.12,0.06,352.68,352.7,0,0
1617984150.00044,73628870,0.12,0.12,0.12,0.09,352.68,352.7,0,0
1617984150.1004,73728830,0.16,0.14,0.09,0.1,352.68,352.7,0,0
1617984150.20036,73828790,0.18,0.17,0.07,0.08,352.68,352.69,0,0
1617984150.30032,73928750,0.18,0.19,0.07,0.07,352.68,352.69,0,0
1617984150.40028,74028710,0.16,0.18,0.08,0.06,352.68,352.68,0,0
1617984150.50024,74128670,0.17,0.16,0.11,0.07,352.68,352.68,0,0
1617984150.6002,74228630,0.2,0.17,0.16,0.11,352.68,352.67,0,0
1617984150.70016,74328590,0.21,0.19,0.16,0.14,352.68,352.67,0,0
1617984150.80012,74428550,0.2,0.2,0.15,0.14,352.68,352.67,0,0
1617984150.90008,74528510,0.2,0.19,0.12,0.13,352.68,352.68,0,0
1617984151.00004,74628470,0.21,0.19,0.08,0.1,352.68,352.68,0,0
1617984151.1,74728430,0.23,0.2,0.06,0.06,352.68,352.68,0,0
1617984151.19996,74828390,0.25,0.21,0.05,0.03,352.68,352.68,0,0
1617984151.29992,74928350,0.22,0.22,0.04,0.01,352.68,352.69,0,0
1617984151.39988,75028310,0.19,0.2,0.08,0.03,352.68,352.69,0,0
1617984151.49984,75128270,0.2,0.18,0.1,0.06,352.68,352.69,0,0
1617984151.5998,75228230,0.23,0.18,0.09,0.09,352.68,352.69,0,0
1617984151.69976,75328190,0.25,0.2,0.1,0.1,352.68,352.69,0,0
1617984151.80055,75428983,0.28,0.24,0.11,0.11,352.68,352.69,0,0
1617984151.90051,75528943,0.31,0.29,0.11,0.12,352.68,352.69,0,0
1617984152.00047,75628903,0.3,0.31,0.07,0.09,352.68,352.69,0,0
1617984152.10043,75728863,0.25,0.29,0.07,0.07,352.68,352.68,0,0
1617984152.20039,75828823,0.21,0.23,0.09,0.07,352.68,352.68,0,0
1617984152.30035,75928783,0.22,0.2,0.1,0.09,352.68,352.68,0,0
1617984152.40031,76028743,0.23,0.2,0.11,0.1,352.68,352.68,0,0
1617984152.50027,76128703,0.21,0.2,0.12,0.12,352.68,352.68,0,0
1617984152.60023,76228663,0.21,0.19,0.13,0.13,352.68,352.68,0,0
1617984152.70019,76328623,0.22,0.18,0.11,0.14,352.68,352.68,0,0
1617984152.80015,76428583,0.25,0.2,0.1,0.12,352.68,352.69,0,0
1617984152.90011,76528543,0.26,0.22,0.13,0.11,352.68,352.69,0,0
1617984153.00007,76628503,0.26,0.24,0.14,0.12,352.68,352.69,0,0
1617984153.10003,76728463,0.24,0.25,0.15,0.13,352.68,352.69,0,0
1617984153.19999,76828423,0.2,0.22,0.15,0.13,352.68,352.69,0,0
1617984153.29995,76928383,0.16,0.19,0.18,0.15,352.68,352.69,0,0
1617984153.39991,77028343,0.14,0.14,0.18,0.16,352.68,352.68,0,0
1617984153.49987,77128303,0.15,0.13,0.18,0.16,352.68,352.68,0,0
1617984153.59983,77228263,0.19,0.14,0.2,0.17,352.68,352.68,0,0
1617984153.69979,77328223,0.22,0.18,0.19,0.17,352.68,352.68,0,0
1617984153.79975,77428183,0.2,0.2,0.17,0.16,352.68,352.68,0,0
1617984153.90054,77528976,0.16,0.17,0.18,0.16,352.68,352.68,0,0
1617984154.0005,77628936,0.12,0.13,0.17,0.17,352.68,352.68,0,0
1617984154.10046,77728896,0.11,0.1,0.13,0.15,352.68,352.68,0,0
1617984154.20042,77828856,0.13,0.1,0.13,0.12,352.68,352.68,0,0
1617984154.30038,77928816,0.13,0.12,0.16,0.13,352.68,352.68,0,0
1617984154.40034,78028776,0.14,0.13,0.17,0.15,352.68,352.69,0,0
1617984154.5003,78128736,0.13,0.15,0.14,0.16,352.68,352.69,0,0
1617984154.60026,78228696,0.11,0.14,0.07,0.11,352.68,352.69,0,0
1617984154.70022,78328656,0.08,0.11,0.03,0.04,352.68,352.68,0,0
1617984154.80018,78428616,0.07,0.07,0.05,0.01,352.68,352.68,0,0
1617984154.90014,78528576,0.07,0.06,0.12,0.04,352.68,352.68,0,0
1617984155.0001,78628536,0.08,0.07,0.17,0.11,352.68,352.68,0,0
1617984155.10006,78728496,0.07,0.08,0.2,0.17,352.68,352.68,0,0
1617984155.20002,78828456,0.05,0.06,0.2,0.21,352.68,352.68,0,0
1617984155.29998,78928416,0.05,0.04,0.17,0.22,352.68,352.67,0,0
1617984155.39994,79028376,0.04,0.03,0.14,0.2,352.68,352.67,0,0
1617984155.4999,79128336,0.07,0.03,0.11,0.15,352.68,352.67,0,0
1617984155.59986,79228296,0.09,0.06,0.07,0.1,352.68,352.67,0,0
1617984155.69982,79328256,0.07,0.08,0.06,0.05,352.68,352.67,0,0
1617984155.79978,79428216,0.05,0.07,0.1,0.05,352.68,352.68,0,0
1617984155.89974,79528176,0.04,0.05,0.15,0.09,352.68,352.68,0,0
1617984156.00054,79628969,0.06,0.05,0.17,0.14,352.68,352.68,0,0
1617984156.1005,79728929,0.09,0.08,0.18,0.18,352.68,352.69,0,0
1617984156.20046,79828889,0.09,0.09,0.16,0.18,352.68,352.69,0,0
1617984156.30042,79928849,0.06,0.08,0.12,0.15,352.68,352.69,0,0
1617984156.40038,80028809,0.03,0.05,0.08,0.11,352.68,352.69,0,0
1617984156.50034,80128769,0.03,0.03,0.05,0.07,352.68,352.69,0,0
1617984156.6003,80228729,0.06,0.03,0.05,0.04,352.68,352.68,0,0
1617984156.70026,80328689,0.09,0.05,0.07,0.04,352.68,352.68,0,0
1617984156.80022,80428649,0.12,0.08,0.09,0.06,352.68,352.68,0,0
1617984156.90018,80528609,0.14,0.12,0.07,0.07,352.68,352.68,0,0
1617984157.00014,80628569,0.16,0.15,0.07,0.06,352.68,352.68,0,0
1617984157.1001,80728529,0.19,0.18,0.08,0.07,352.68,352.68,0,0
1617984157.20006,80828489,0.18,0.2,0.09,0.08,352.68,352.68,0,0
1617984157.30002,80928449,0.15,0.18,0.1,0.09,352.68,352.68,0,0
1617984157.39998,81028409,0.14,0.15,0.11,0.1,352.68,352.68,0,0
1617984157.49994,81128369,0.14,0.13,0.09,0.1,352.68,352.68,0,0
1617984157.5999,81228329,0.14,0.12,0.08,0.08,352.68,352.68,0,0
1617984157.69986,81328289,0.13,0.11,0.06,0.06,352.68,352.68,0,0
1617984157.79982,81428249,0.15,0.11,0.07,0.05,352.68,352.69,0,0
1617984157.89978,81528209,0.18,0.14,0.11,0.08,352.68,352.69,0,0
1617984157.99974,81628169,0.2,0.18,0.13,0.11,352.68,352.69,0,0
1617984158.10053,81728962,0.21,0.21,0.16,0.14,352.68,352.69,0,0
1617984158.20049,81828922,0.2,0.22,0.2,0.16,352.68,352.69,0,0
1617984158.30045,81928882,0.18,0.2,0.23,0.2,352.68,352.69,0,0
1617984158.40041,82028842,0.18,0.19,0.24,0.22,352.68,352.69,0,0
1617984158.50037,82128802,0.15,0.16,0.23,0.24,352.68,352.68,0,0
1617984158.60033,82228762,0.1,0.12,0.19,0.21,352.68,352.68,0,0
1617984158.70029,82328722,0.1,0.08,0.15,0.17,352.68,352.68,0,0
1617984158.80025,82428682,0.11,0.08,0.17,0.14,352.68,352.68,0,0
1617984158.90021,82528642,0.12,0.1,0.2,0.17,352.68,352.68,0,0
1617984159.00017,82628602,0.15,0.12,0.21,0.19,352.68,352.68,0,0
1617984159.10013,82728562,0.18,0.15,0.22,0.22,352.68,352.68,0,0
1617984159.20009,82828522,0.19,0.18,0.19,0.22,352.68,352.68,0,0
1617984159.30005,82928482,0.19,0.19,0.15,0.18,352.68,352.68,0,0
1617984159.40001,83028442,0.18,0.19,0.14,0.15,352.68,352.68,0,0
1617984159.49997,83128402,0.13,0.15,0.12,0.12,352.68,352.68,0,0
1617984159.59993,83228362,0.1,0.1,0.13,0.11,352.68,352.68,0,0
1617984159.69989,83328322,0.1,0.07,0.14,0.12,352.68,352.68,0,0
1617984159.79985,83428282,0.11,0.06,0.15,0.13,352.68,352.68,0,0
1617984159.89981,83528242,0.11,0.07,0.17,0.15,352.68,352.68,0,0
1617984159.99977,83628202,0.12,0.09,0.19,0.17,352.68,352.68,0,0
1617984160.09973,83728162,0.13,0.11,0.2,0.18,352.68,352.68,0,0
1617984160.20052,83828955,0.15,0.13,0.19,0.19,352.68,352.68,0,0
1617984160.30048,83928915,0.17,0.14,0.17,0.19,352.68,352.68,0,0
1617984160.40044,84028875,0.18,0.16,0.16,0.17,352.68,352.68,0,0
1617984160.5004,84128835,0.21,0.19,0.14,0.15,352.68,352.68,0,0
1617984160.60036,84228795,0.21,0.21,0.09,0.1,352.68,352.68,0,0
1617984160.70032,84328755,0.19,0.21,0.09,0.07,352.68,352.68,0,0
1617984160.80028,84428715,0.18,0.19,0.11,0.07,352.68,352.68,0,0
1617984160.90024,84528675,0.16,0.16,0.1,0.09,352.68,352.68,0,0
1617984161.0002,84628635,0.15,0.15,0.08,0.08,352.68,352.68,0,0
1617984161.10016,84728595,0.15,0.14,0.06,0.07,352.68,352.68,0,0
1617984161.20012,84828555,0.17,0.15,0.06,0.05,352.68,352.69,0,0
1617984161.30008,84928515,0.17,0.15,0.09,0.05,352.68,352.69,0,0
1617984161.40004,85028475,0.15,0.14,0.11,0.07,352.68,352.69,0,0
1617984161.5,85128435,0.13,0.12,0.15,0.11,352.68,352.69,0,0
1617984161.59996,85228395,0.12,0.11,0.19,0.16,352.68,352.69,0,0
1617984161.69992,85328355,0.12,0.11,0.22,0.21,352.68,352.69,0,0
1617984161.79988,85428315,0.15,0.12,0.23,0.24,352.68,352.68,0,0
1617984161.89984,85528275,0.18,0.16,0.18,0.23,352.68,352.68,0,0
1617984161.9998,85628235,0.16,0.16,0.11,0.16,352.68,352.68,0,0
1617984162.09976,85728195,0.13,0.14,0.07,0.08,352.68,352.68,0,0
1617984162.19972,85828155,0.13,0.12,0.06,0.03,352.68,352.68,0,0
1617984162.30052,85928948,0.14,0.12,0.07,0.02,352.68,352.68,0,0
1617984162.40048,86028908,0.15,0.13,0.09,0.04,352.68,352.68,0,0
1617984162.50044,86128868,0.14,0.14,0.12,0.08,352.68,352.68,0,0
1617984162.6004,86228828,0.16,0.15,0.14,0.12,352.68,352.68,0,0
1617984162.70036,86328788,0.17,0.17,0.12,0.14,352.68,352.68,0,0
1617984162.80032,86428748,0.18,0.18,0.12,0.14,352.68,352.68,0,0
1617984162.90028,86528708,0.18,0.18,0.07,0.11,352.68,352.68,0,0
1617984163.00024,86628668,0.15,0.17,0.06,0.07,352.68,352.68,0,0
1617984163.1002,86728628,0.1,0.13,0.1,0.07,352.68,352.68,0,0
1617984163.20016,86828588,0.05,0.08,0.13,0.1,352.68,352.68,0,0
1617984163.30012,86928548,0.02,0.03,0.13,0.12,352.68,352.68,0,0
1617984163.40008,87028508,0.04,0.02,0.13,0.12,352.68,352.68,0,0
1617984163.50004,87128468,0.09,0.04,0.13,0.13,352.68,352.68,0,0
1617984163.6,87228428,0.12,0.09,0.15,0.14,352.68,352.68,0,0
1617984163.69996,87328388,0.1,0.1,0.13,0.14,352.68,352.68,0,0
1617984163.79992,87428348,0.11,0.11,0.09,0.11,352.68,352.68,0,0
1617984163.89988,87528308,0.1,0.11,0.06,0.08,352.68,352.68,0,0
1617984163.99984,87628268,0.1,0.1,0.05,0.05,352.68,352.68,0,0
1617984164.0998,87728228,0.11,0.1,0.06,0.04,352.68,352.68,0,0
1617984164.19976,87828188,0.12,0.11,0.09,0.06,352.68,352.68,0,0
1617984164.30055,87928981,0.08,0.1,0.12,0.08,352.68,352.68,0,0
1617984164.40051,88028941,0.04,0.05,0.13,0.1,352.68,352.68,0,0
1617984164.50047,88128901,0.04,0.02,0.14,0.12,352.68,352.68,0,0
1617984164.60043,88228861,0.07,0.02,0.15,0.14,352.68,352.68,0,0
1617984164.70039,88328821,0.09,0.04,0.15,0.15,352.68,352.68,0,0
1617984164.80035,88428781,0.1,0.07,0.13,0.15,352.68,352.69,0,0
1617984164.90031,88528741,0.1,0.09,0.11,0.13,352.68,352.69,0,0
1617984165.00027,88628701,0.08,0.09,0.11,0.12,352.68,352.69,0,0
1617984165.10023,88728661,0.09,0.08,0.09,0.09,352.68,352.69,0,0
1617984165.20019,88828621,0.11,0.09,0.08,0.07,352.68,352.69,0,0
1617984165.30015,88928581,0.13,0.1,0.12,0.08,352.68,352.69,0,0
1617984165.40011,89028541,0.18,0.13,0.16,0.12,352.68,352.69,0,0
1617984165.50007,89128501,0.23,0.19,0.18,0.16,352.68,352.69,0,0
1617984165.60003,89228461,0.25,0.23,0.18,0.18,352.68,352.68,0,0
1617984165.69999,89328421,0.23,0.24,0.18,0.18,352.68,352.68,0,0
1617984165.79995,89428381,0.21,0.23,0.16,0.17,352.68,352.68,0,0
1617984165.89991,89528341,0.21,0.23,0.16,0.16,352.68,352.68,0,0
1617984165.99987,89628301,0.22,0.22,0.14,0.15,352.68,352.67,0,0
1617984166.09983,89728261,0.2,0.21,0.15,0.15,352.68,352.67,0,0
1617984166.19979,89828221,0.18,0.18,0.15,0.15,352.68,352.67,0,0
1617984166.29975,89928181,0.19,0.17,0.16,0.15,352.68,352.67,0,0
1617984166.40054,90028974,0.22,0.19,0.16,0.15,352.68,352.68,0,0
1617984166.5005,90128934,0.24,0.22,0.16,0.15,352.68,352.68,0,0
1617984166.60046,90228894,0.25,0.24,0.16,0.15,352.68,352.68,0,0
1617984166.70042,90328854,0.26,0.26,0.17,0.16,352.68,352.68,0,0
1617984166.80038,90428814,0.23,0.24,0.18,0.17,352.68,352.68,0,0
1617984166.90034,90528774,0.2,0.21,0.19,0.18,352.68,352.68,0,0
1617984167.0003,90628734,0.19,0.19,0.16,0.16,352.68,352.68,0,0
1617984167.10026,90728694,0.17,0.17,0.14,0.14,352.68,352.68,0,0
1617984167.20022,90828654,0.2,0.17,0.12,0.11,352.68,352.68,0,0
1617984167.30018,90928614,0.22,0.2,0.12,0.09,352.68,352.68,0,0
1617984167.40014,91028574,0.21,0.21,0.14,0.11,352.68,352.68,0,0
1617984167.5001,91128534,0.15,0.18,0.16,0.12,352.68,352.68,0,0
1617984167.60006,91228494,0.1,0.12,0.19,0.15,352.68,352.68,0,0
1617984167.70002,91328454,0.1,0.08,0.19,0.18,352.68,352.68,0,0
1617984167.79998,91428414,0.1,0.08,0.17,0.17,352.68,352.68,0,0
1617984167.89994,91528374,0.1,0.08,0.14,0.16,352.68,352.68,0,0
1617984167.9999,91628334,0.12,0.09,0.12,0.13,352.68,352.68,0,0
1617984168.09986,91728294,0.11,0.1,0.14,0.13,352.68,352.68,0,0
1617984168.19982,91828254,0.12,0.11,0.14,0.14,352.68,352.67,0,0
1617984168.29978,91928214,0.18,0.15,0.12,0.13,352.68,352.67,0,0
1617984168.39974,92028174,0.2,0.19,0.1,0.11,352.68,352.68,0,0
1617984168.50054,92128967,0.19,0.21,0.11,0.1,352.68,352.68,0,0
1617984168.60049,92228927,0.18,0.2,0.14,0.11,352.68,352.68,0,0
1617984168.70045,92328887,0.18,0.19,0.18,0.14,352.68,352.68,0,0
1617984168.80042,92428847,0.19,0.19,0.18,0.17,352.68,352.69,0,0
1617984168.90037,92528807,0.19,0.19,0.16,0.17,352.68,352.69,0,0
1617984169.00033,92628767,0.19,0.18,0.17,0.17,352.68,352.69,0,0
1617984169.1003,92728727,0.19,0.18,0.18,0.18,352.68,352.69,0,0
1617984169.20025,92828687,0.16,0.16,0.12,0.15,352.68,352.68,0,0
1617984169.30022,92928647,0.16,0.15,0.08,0.1,352.68,352.68,0,0
1617984169.40017,93028607,0.17,0.15,0.08,0.07,352.68,352.68,0,0
1617984169.50013,93128567,0.16,0.14,0.08,0.05,352.68,352.68,0,0
1617984169.6001,93228527,0.14,0.13,0.11,0.06,352.68,352.68,0,0
1617984169.70005,93328487,0.15,0.14,0.12,0.09,352.68,352.68,0,0
1617984169.80001,93428447,0.17,0.15,0.12,0.11,352.68,352.68,0,0
1617984169.89998,93528407,0.2,0.18,0.11,0.11,352.68,352.68,0,0
1617984169.99993,93628367,0.18,0.18,0.11,0.11,352.68,352.68,0,0
1617984170.0999,93728327,0.16,0.16,0.1,0.11,352.68,352.68,0,0
1617984170.19985,93828287,0.15,0.14,0.12,0.11,352.68,352.68,0,0
1617984170.29981,93928247,0.15,0.14,0.12,0.11,352.68,352.68,0,0
1617984170.39978,94028207,0.16,0.15,0.13,0.12,352.68,352.68,0,0
1617984170.49973,94128167,0.16,0.15,0.14,0.14,352.68,352.68,0,0
1617984170.60053,94228960,0.18,0.16,0.15,0.16,352.68,352.68,0,0
1617984170.70049,94328920,0.22,0.19,0.15,0.16,352.68,352.68,0,0
1617984170.80045,94428880,0.23,0.22,0.16,0.15,352.68,352.68,0,0
1617984170.90041,94528840,0.21,0.23,0.17,0.16,352.68,352.68,0,0
1617984171.00037,94628800,0.19,0.21,0.18,0.17,352.68,352.68,0,0
1617984171.10033,94728760,0.19,0.2,0.16,0.16,352.68,352.67,0,0
1617984171.20029,94828720,0.21,0.19,0.13,0.14,352.68,352.67,0,0
1617984171.30025,94928680,0.21,0.19,0.11,0.11,352.68,352.67,0,0
1617984171.40021,95028640,0.2,0.19,0.11,0.08,352.68,352.67,0,0
1617984171.50017,95128600,0.18,0.18,0.11,0.09,352.68,352.67,0,0
1617984171.60013,95228560,0.17,0.17,0.1,0.09,352.68,352.67,0,0
1617984171.70009,95328520,0.19,0.17,0.11,0.1,352.68,352.68,0,0
1617984171.80005,95428480,0.22,0.19,0.12,0.11,352.68,352.68,0,0
1617984171.90001,95528440,0.2,0.19,0.16,0.14,352.68,352.68,0,0
1617984171.99997,95628400,0.17,0.17,0.2,0.18,352.68,352.68,0,0
1617984172.09993,95728360,0.15,0.15,0.22,0.2,352.68,352.68,0,0
1617984172.19989,95828320,0.13,0.12,0.23,0.22,352.68,352.68,0,0
1617984172.29985,95928280,0.12,0.11,0.21,0.21,352.68,352.68,0,0
1617984172.39981,96028240,0.14,0.12,0.17,0.17,352.68,352.68,0,0
1617984172.49977,96128200,0.15,0.15,0.15,0.14,352.68,352.68,0,0
1617984172.59973,96228160,0.14,0.15,0.18,0.14,352.68,352.68,0,0
1617984172.70052,96328953,0.15,0.15,0.2,0.17,352.68,352.68,0,0
1617984172.80048,96428913,0.17,0.15,0.21,0.19,352.68,352.68,0,0
1617984172.90044,96528873,0.19,0.17,0.23,0.23,352.68,352.68,0,0
1617984173.0004,96628833,0.21,0.19,0.22,0.24,352.68,352.68,0,0
1617984173.10036,96728793,0.21,0.21,0.18,0.22,352.68,352.68,0,0
1617984173.20032,96828753,0.19,0.21,0.15,0.18,352.68,352.68,0,0
1617984173.30028,96928713,0.16,0.19,0.15,0.15,352.68,352.68,0,0
1617984173.40024,97028673,0.11,0.14,0.14,0.12,352.68,352.68,0,0
1617984173.5002,97128633,0.07,0.08,0.14,0.11,352.68,352.68,0,0
1617984173.60016,97228593,0.08,0.05,0.14,0.11,352.68,352.68,0,0
