timestamp,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw
1630871537.79999995,53228700,0.0,0.09,0.0,0.07,352.9,352.91,0.0,0.0
1630871537.89996004,53328660,0.0,0.09,0.0,0.07,352.9,352.91,0.0,0.0
1630871537.99992013,53428620,0.0,0.09,0.0,0.07,352.9,352.91,0.0,0.0
1630871538.09987998,53528580,0.0,0.09,0.0,0.07,352.9,352.91,0.0,0.0
1630871538.19984007,53628540,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1630871538.29979992,53728500,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1630871538.39976001,53828460,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1630871538.49972010,53928420,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1630871538.59967995,54028380,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1630871538.69964004,54128340,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1630871538.79960012,54228300,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1630871538.89955997,54328260,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1630871538.99952006,54428220,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1630871539.09947991,54528180,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1630871539.20027304,54628973,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1630871539.30023313,54728933,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1630871539.40019298,54828893,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1630871539.50015306,54928853,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1630871539.60011292,55028813,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1630871539.70007300,55128773,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1630871539.80003309,55228733,0.0,0.09,0.0,0.08,352.91,352.92,0.0,0.0
1630871539.89999294,55328693,0.0,0.09,0.0,0.08,352.91,352.92,0.0,0.0
1630871539.99995303,55428653,0.0,0.09,0.0,0.08,352.91,352.92,0.0,0.0
1630871540.09991312,55528613,0.0,0.09,0.0,0.08,352.91,352.92,0.0,0.0
1630871540.19987297,55628573,0.0,0.09,0.0,0.08,352.91,352.92,0.0,0.0
1630871540.29983306,55728533,0.0,0.09,0.0,0.08,352.91,352.92,0.0,0.0
1630871540.39979315,55828493,0.0,0.09,0.0,0.08,352.91,352.92,0.0,0.0
1630871540.49975300,55928453,0.0,0.09,0.0,0.08,352.91,352.92,0.0,0.0
1630871540.59971309,56028413,0.0,0.09,0.0,0.08,352.91,352.92,0.0,0.0
1630871540.69967294,56128373,0.0,0.09,0.0,0.08,352.91,352.92,0.0,0.0
1630871540.79963303,56228333,0.0,0.09,0.0,0.08,352.91,352.92,0.0,0.0
1630871540.89959311,56328293,0.0,0.09,0.0,0.08,352.91,352.92,0.0,0.0
1630871540.99955297,56428253,0.0,0.09,0.0,0.08,352.91,352.92,0.0,0.0
1630871541.09951305,56528213,-0.09,0.09,-0.1,0.08,352.91,352.92,0.0,0.0
1630871541.19947314,56628173,-0.16,0.09,-0.17,0.08,352.91,352.92,0.0,0.0
1630871541.30026603,56728966,-0.2,0.09,-0.22,0.08,352.91,352.92,0.0,0.0
